HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
17 11    0.074    0.037    0.063  999.000    0.066    0.134    0.059  999.000    0.043    0.088    0.049    0.069   5
17 12    0.075    0.026    0.051  999.000    0.072    0.179    0.067  999.000    0.051    0.084    0.048    0.048   5
17 13    0.078    0.028    0.044  999.000    0.069    0.184    0.082  999.000    0.043    0.099    0.046    0.065   5
17 14    0.089    0.015    0.034  999.000    0.076    0.285    0.114  999.000    0.043    0.043    0.041    0.036   5
17 15    0.071    0.028    0.035  999.000    0.065    0.202    0.075  999.000    0.041    0.058    0.028    0.026   5
17 16    0.059    0.037    0.035  999.000    0.059    0.124    0.091  999.000    0.039    0.070    0.020    0.040   5
17 17    0.072    0.033    0.043  999.000    0.072    0.171    0.134  999.000    0.062    0.077    0.023    0.041   5
17 18    0.071    0.030    0.039  999.000    0.064    0.188    0.107  999.000    0.044    0.089    0.031    0.035   5
17 19    0.074    0.040    0.046  999.000    0.067    0.163    0.069  999.000    0.047    0.062    0.037    0.056   5
17 20    0.062    0.026    0.048  999.000    0.065    0.115    0.110  999.000    0.035    0.063    0.039    0.055   5
17 21    0.068    0.023    0.048  999.000    0.074    0.136    0.153  999.000    0.034    0.111    0.043    0.058   5
17 22    0.068    0.028    0.042  999.000    0.087    0.126    0.129  999.000    0.056    0.104    0.039    0.055   5
17 23    0.068    0.023    0.024  999.000    0.097    0.131    0.059  999.000    0.081    0.068    0.039    0.065   5
17 24    0.069    0.044    0.053  999.000    0.086    0.107    0.061  999.000    0.083    0.064    0.050    0.055   5
17 25    0.076    0.034    0.076  999.000    0.088    0.127    0.059  999.000    0.070    0.152    0.070    0.055   5
17 26    0.070    0.025    0.058  999.000    0.061    0.139    0.089  999.000    0.064    0.137    0.052    0.065   5
17 27    0.052    0.027    0.023  999.000    0.042    0.060    0.086  999.000    0.041    0.090    0.054    0.078   6
17 28    0.067    0.018    0.026  999.000    0.067    0.086    0.121  999.000    0.031    0.110    0.070    0.083   6
17 29    0.090    0.020    0.040  999.000    0.099    0.133    0.183  999.000    0.030    0.115    0.063    0.064   6
17 30    0.096    0.037    0.066  999.000    0.099    0.161    0.160  999.000    0.045    0.095    0.037    0.056   6
17 31    0.105    0.040    0.057  999.000    0.120    0.219    0.149  999.000    0.057    0.071    0.034    0.044   6
17 32    0.119    0.037    0.056  999.000    0.130    0.183    0.257  999.000    0.074    0.034    0.046    0.053   6
17 33    0.091    0.053    0.052  999.000    0.075    0.121    0.184  999.000    0.034    0.042    0.050    0.060   6
17 34    0.079    0.069    0.072  999.000    0.043    0.126    0.120  999.000    0.038    0.058    0.039    0.041   6
17 35    0.072    0.043    0.082  999.000    0.049    0.132    0.086  999.000    0.048    0.043    0.029    0.040   6
17 36    0.070    0.027    0.054  999.000    0.100    0.102    0.099  999.000    0.059    0.081    0.032    0.042   6
17 37    0.097    0.050    0.070  999.000    0.119    0.128    0.148  999.000    0.074    0.143    0.086    0.069   6
17 38    0.142    0.081    0.156  999.000    0.139    0.221    0.181  999.000    0.110    0.174    0.102    0.074   6
17 39    0.117    0.046    0.133  999.000    0.110    0.191    0.137  999.000    0.066    0.146    0.079    0.088   6
17 40    0.088    0.043    0.109  999.000    0.086    0.129    0.104  999.000    0.038    0.106    0.077    0.058   6
17 41    0.101    0.076    0.120  999.000    0.100    0.138    0.079  999.000    0.047    0.087    0.108    0.093   6
17 42    0.101    0.056    0.093  999.000    0.098    0.187    0.048  999.000    0.093    0.064    0.081    0.127   6
17 43    0.076    0.032    0.070  999.000    0.095    0.134    0.074  999.000    0.049    0.036    0.037    0.054   6
17 44    0.078    0.030    0.044  999.000    0.058    0.191    0.099  999.000    0.043    0.066    0.057    0.048   6
17 45    0.062    0.031    0.026  999.000    0.031    0.174    0.058  999.000    0.034    0.091    0.088    0.052   6
17 46    0.075    0.024    0.051  999.000    0.063    0.173    0.066  999.000    0.052    0.103    0.038    0.077   5
17 47    0.095    0.026    0.048  999.000    0.084    0.206    0.114  999.000    0.071    0.084    0.029    0.077   5
17 48    0.086    0.026    0.051  999.000    0.075    0.167    0.110  999.000    0.035    0.079    0.022    0.077   5
17 49    0.078    0.010    0.032  999.000    0.062    0.169    0.115  999.000    0.039    0.045    0.031    0.059   5
17 50    0.073    0.016    0.039  999.000    0.077    0.120    0.114  999.000    0.038    0.058    0.043    0.078   5
17 51    0.076    0.031    0.059  999.000    0.043    0.141    0.105  999.000    0.039    0.057    0.025    0.083   5
17 52    0.101    0.055    0.070  999.000    0.070    0.224    0.086  999.000    0.031    0.050    0.042    0.049   5
17 53    0.073    0.040    0.053  999.000    0.043    0.149    0.079  999.000    0.026    0.102    0.061    0.034   5
17 54    0.076    0.023    0.027  999.000    0.055    0.147    0.130  999.000    0.032    0.108    0.059    0.058   5
17 55    0.084    0.028    0.034  999.000    0.050    0.172    0.136  999.000    0.041    0.075    0.046    0.059   5
17 56    0.068    0.022    0.036  999.000    0.037    0.161    0.084  999.000    0.047    0.057    0.078    0.051   5
17 57    0.060    0.017    0.023  999.000    0.039    0.135    0.085  999.000    0.030    0.094    0.031    0.034   5
17 58    0.083    0.031    0.021  999.000    0.048    0.201    0.116  999.000    0.039    0.106    0.027    0.039   5
17 59    0.095    0.037    0.038  999.000    0.065    0.244    0.093  999.000    0.037    0.062    0.024    0.058   5
18 00    0.093    0.036    0.040  999.000    0.063    0.195    0.132  999.000    0.024    0.082    0.032    0.047   5
18 01    0.090    0.016    0.055  999.000    0.060    0.227    0.093  999.000    0.025    0.059    0.056    0.049   5
18 02    0.083    0.046    0.065  999.000    0.036    0.168    0.101  999.000    0.047    0.048    0.068    0.054   5
18 03    0.103    0.043    0.054  999.000    0.064    0.259    0.092  999.000    0.050    0.083    0.070    0.098   5
18 04    0.109    0.031    0.054  999.000    0.093    0.231    0.137  999.000    0.045    0.041    0.029    0.058   5
18 05    0.183    0.055    0.111  999.000    0.185    0.294    0.270  999.000    0.051    0.078    0.081    0.047   5
18 06    0.176    0.049    0.109  999.000    0.225    0.287    0.210  999.000    0.056    0.128    0.107    0.083   5
18 07    0.146    0.031    0.088  999.000    0.195    0.257    0.159  999.000    0.036    0.072    0.057    0.074   5
18 08    0.130    0.046    0.127  999.000    0.131    0.195    0.151  999.000    0.040    0.070    0.041    0.092   5
18 09    0.101    0.059    0.115  999.000    0.091    0.165    0.074  999.000    0.039    0.084    0.047    0.075   5
18 10    0.070    0.043    0.059  999.000    0.078    0.131    0.037  999.000    0.031    0.067    0.036    0.047   5
18 11    0.092    0.022    0.073  999.000    0.121    0.179    0.064  999.000    0.040    0.104    0.060    0.038   5
18 12    0.087    0.034    0.046  999.000    0.093    0.110    0.149  999.000    0.049    0.089    0.049    0.074   5
18 13    0.084    0.033    0.048  999.000    0.077    0.059    0.203  999.000    0.045    0.097    0.032    0.071   5
18 14    0.077    0.054    0.075  999.000    0.046    0.062    0.150  999.000    0.027    0.055    0.047    0.054   5
18 15    0.100    0.038    0.058  999.000    0.072    0.122    0.211  999.000    0.048    0.056    0.050    0.042   5
18 16    0.113    0.033    0.057  999.000    0.077    0.167    0.230  999.000    0.056    0.086    0.030    0.070   5
18 17    0.090    0.048    0.074  999.000    0.064    0.185    0.078  999.000    0.051    0.066    0.024    0.068   5
18 18    0.073    0.051    0.067  999.000    0.068    0.101    0.077  999.000    0.051    0.054    0.027    0.083   5
18 19    0.069    0.040    0.041  999.000    0.074    0.069    0.119  999.000    0.048    0.063    0.024    0.040   5
18 20    0.056    0.021    0.044  999.000    0.054    0.065    0.097  999.000    0.052    0.083    0.045    0.045   5
18 21    0.085    0.045    0.050  999.000    0.043    0.116    0.172  999.000    0.045    0.075    0.037    0.074   5
18 22    0.142    0.066    0.075  999.000    0.045    0.140    0.384  999.000    0.048    0.117    0.026    0.085   5
18 23    0.110    0.070    0.117  999.000    0.040    0.096    0.230  999.000    0.056    0.101    0.017    0.068   5
18 24    0.120    0.066    0.082  999.000    0.054    0.130    0.266  999.000    0.046    0.086    0.018    0.073   5
18 25    0.108    0.041    0.068  999.000    0.081    0.160    0.188  999.000    0.067    0.096    0.021    0.055   5
18 26    0.096    0.064    0.097  999.000    0.069    0.102    0.149  999.000    0.050    0.072    0.027    0.073   5
18 27    0.071    0.053    0.075  999.000    0.051    0.077    0.101  999.000    0.038    0.063    0.038    0.064   5
18 28    0.059    0.036    0.036  999.000    0.047    0.093    0.083  999.000    0.033    0.072    0.019    0.064   5
18 29    0.071    0.040    0.065  999.000    0.050    0.154    0.044  999.000    0.027    0.055    0.041    0.102   5
18 30    0.096    0.045    0.061  999.000    0.085    0.201    0.088  999.000    0.061    0.082    0.045    0.071   5
18 31    0.075    0.025    0.064  999.000    0.055    0.112    0.118  999.000    0.056    0.095    0.055    0.049   5
18 32    0.058    0.038    0.045  999.000    0.043    0.094    0.072  999.000    0.064    0.069    0.024    0.069   5
18 33    0.076    0.035    0.050  999.000    0.045    0.176    0.074  999.000    0.067    0.066    0.032    0.081   5
18 34    0.077    0.040    0.045  999.000    0.050    0.159    0.093  999.000    0.034    0.083    0.049    0.081   5
18 35    0.080    0.050    0.075  999.000    0.062    0.113    0.102  999.000    0.037    0.099    0.049    0.110   5
18 36    0.075    0.023    0.052  999.000    0.038    0.114    0.146  999.000    0.035    0.086    0.042    0.066   5
18 37    0.072    0.047    0.057  999.000    0.037    0.138    0.083  999.000    0.034    0.089    0.065    0.075   5
18 38    0.069    0.063    0.056  999.000    0.054    0.137    0.036  999.000    0.032    0.102    0.075    0.097   5
18 39    0.052    0.042    0.029  999.000    0.030    0.108    0.052  999.000    0.032    0.074    0.063    0.068   5
18 40    0.064    0.032    0.053  999.000    0.064    0.106    0.066  999.000    0.038    0.038    0.039    0.051   5
18 41    0.080    0.051    0.061  999.000    0.046    0.155    0.086  999.000    0.072    0.058    0.072    0.079   5
18 42    0.079    0.060    0.070  999.000    0.041    0.140    0.084  999.000    0.064    0.067    0.055    0.096   5
18 43    0.053    0.033    0.034  999.000    0.036    0.087    0.075  999.000    0.076    0.082    0.037    0.049   5
18 44    0.050    0.018    0.032  999.000    0.046    0.068    0.085  999.000    0.110    0.079    0.054    0.044   5
18 45    0.089    0.028    0.036  999.000    0.071    0.241    0.070  999.000    0.077    0.103    0.075    0.068   5
18 46    0.094    0.031    0.045  999.000    0.085    0.225    0.086  999.000    0.040    0.096    0.087    0.060   5
18 47    0.093    0.024    0.044  999.000    0.091    0.205    0.101  999.000    0.031    0.037    0.035    0.062   5
18 48    0.085    0.038    0.043  999.000    0.053    0.154    0.137  999.000    0.020    0.065    0.032    0.116   5
18 49    0.089    0.035    0.045  999.000    0.046    0.201    0.120  999.000    0.039    0.095    0.051    0.091   5
18 50    0.119    0.034    0.043  999.000    0.101    0.307    0.110  999.000    0.058    0.068    0.026    0.059   5
18 51    0.103    0.032    0.041  999.000    0.105    0.216    0.122  999.000    0.061    0.036    0.043    0.039   5
18 52    0.106    0.022    0.045  999.000    0.086    0.232    0.148  999.000    0.047    0.047    0.035    0.042   5
18 53    0.101    0.028    0.047  999.000    0.044    0.167    0.218  999.000    0.039    0.056    0.041    0.033   5
18 54    0.146    0.035    0.045  999.000    0.122    0.207    0.322  999.000    0.033    0.079    0.065    0.057   5
18 55    0.144    0.034    0.037  999.000    0.167    0.293    0.191  999.000    0.018    0.071    0.057    0.059   5
18 56    0.168    0.028    0.052  999.000    0.203    0.396    0.159  999.000    0.025    0.068    0.071    0.050   5
18 57    0.166    0.039    0.074  999.000    0.192    0.335    0.191  999.000    0.040    0.088    0.070    0.041   5
18 58    0.132    0.055    0.068  999.000    0.116    0.202    0.218  999.000    0.057    0.089    0.045    0.080   5
18 59    0.099    0.074    0.076  999.000    0.076    0.085    0.185  999.000    0.027    0.069    0.039    0.140   5
19 00    0.087    0.051    0.056  999.000    0.042    0.083    0.203  999.000    0.042    0.049    0.026    0.100   5
19 01    0.070    0.032    0.049  999.000    0.048    0.116    0.108  999.000    0.060    0.052    0.036    0.057   5
19 02    0.054    0.024    0.032  999.000    0.056    0.072    0.087  999.000    0.055    0.045    0.029    0.044   5
19 03    0.063    0.043    0.045  999.000    0.048    0.077    0.104  999.000    0.072    0.067    0.021    0.089   5
19 04    0.082    0.046    0.033  999.000    0.059    0.121    0.116  999.000    0.056    0.060    0.014    0.050   4
19 05    0.080    0.041    0.065  999.000    0.057    0.087    0.110  999.000    0.060    0.065    0.018    0.061   4
19 06    0.076    0.052    0.057  999.000    0.056    0.061    0.131  999.000    0.057    0.077    0.019    0.085   4
19 07    0.064    0.028    0.023  999.000    0.046    0.090    0.095  999.000    0.059    0.056    0.016    0.041   4
19 08    0.079    0.031    0.036  999.000    0.035    0.116    0.129  999.000    0.064    0.085    0.028    0.055   4
19 09    0.071    0.031    0.033  999.000    0.034    0.129    0.087  999.000    0.055    0.063    0.055    0.045   4
19 10    0.072    0.029    0.035  999.000    0.060    0.089    0.105  999.000    0.043    0.064    0.055    0.051   4
19 11    0.073    0.047    0.038  999.000    0.060    0.047    0.147  999.000    0.041    0.081    0.049    0.072   4
19 12    0.062    0.048    0.031  999.000    0.067    0.045    0.106  999.000    0.041    0.071    0.029    0.073   4
19 13    0.062    0.042    0.026  999.000    0.061    0.080    0.082  999.000    0.024    0.060    0.013    0.049   4
19 14    0.083    0.036    0.046  999.000    0.070    0.144    0.071  999.000    0.039    0.054    0.020    0.040   4
19 15    0.114    0.051    0.047  999.000    0.076    0.223    0.109  999.000    0.018    0.065    0.050    0.082   4
19 16    0.102    0.031    0.049  999.000    0.084    0.158    0.118  999.000    0.038    0.061    0.057    0.047   4
19 17    0.059    0.034    0.048  999.000    0.042    0.067    0.079  999.000    0.025    0.050    0.038    0.077   4
19 18    0.108    0.042    0.094  999.000    0.109    0.077    0.151  999.000    0.033    0.054    0.056    0.045   4
19 19    0.103    0.057    0.099  999.000    0.070    0.100    0.143  999.000    0.038    0.041    0.044    0.074   4
19 20    0.083    0.047    0.068  999.000    0.024    0.073    0.169  999.000    0.049    0.035    0.048    0.063   4
19 21    0.087    0.034    0.028  999.000    0.056    0.108    0.155  999.000    0.050    0.065    0.036    0.038   4
19 22    0.115    0.033    0.035  999.000    0.088    0.204    0.131  999.000    0.040    0.067    0.031    0.056   4
19 23    0.118    0.032    0.034  999.000    0.115    0.205    0.119  999.000    0.060    0.091    0.037    0.062   4
19 24    0.111    0.030    0.038  999.000    0.098    0.180    0.127  999.000    0.040    0.082    0.065    0.024   4
19 25    0.069    0.019    0.024  999.000    0.054    0.105    0.092  999.000    0.032    0.069    0.049    0.038   4
19 26    0.078    0.025    0.010  999.000    0.072    0.121    0.109  999.000    0.048    0.061    0.031    0.042   4
19 27    0.100    0.037    0.034  999.000    0.101    0.146    0.120  999.000    0.062    0.123    0.049    0.052   4
19 28    0.073    0.064    0.056  999.000    0.072    0.103    0.062  999.000    0.053    0.087    0.043    0.100   4
19 29    0.073    0.038    0.038  999.000    0.042    0.129    0.082  999.000    0.040    0.065    0.025    0.075   4
19 30    0.080    0.027    0.012  999.000    0.058    0.184    0.064  999.000    0.035    0.063    0.033    0.058   4
19 31    0.072    0.024    0.024  999.000    0.062    0.116    0.085  999.000    0.030    0.058    0.061    0.049   4
19 32    0.049    0.022    0.026  999.000    0.047    0.049    0.076  999.000    0.040    0.055    0.039    0.045   4
19 33    0.050    0.038    0.051  999.000    0.025    0.059    0.065  999.000    0.062    0.087    0.041    0.087   4
19 34    0.061    0.028    0.047  999.000    0.050    0.076    0.072  999.000    0.065    0.074    0.055    0.057   4
19 35    0.082    0.032    0.055  999.000    0.077    0.149    0.047  999.000    0.045    0.064    0.030    0.096   4
19 36    0.071    0.047    0.066  999.000    0.058    0.097    0.065  999.000    0.042    0.057    0.031    0.109   4
19 37    0.053    0.041    0.033  999.000    0.041    0.063    0.075  999.000    0.037    0.051    0.045    0.048   4
19 38    0.060    0.063    0.080  999.000    0.025    0.072    0.062  999.000    0.043    0.081    0.058    0.102   4
19 39    0.053    0.042    0.078  999.000    0.026    0.055    0.054  999.000    0.070    0.092    0.034    0.095   4
19 40    0.063    0.044    0.088  999.000    0.055    0.036    0.072  999.000    0.068    0.106    0.020    0.127   4
19 41    0.067    0.039    0.091  999.000    0.050    0.042    0.084  999.000    0.071    0.079    0.031    0.107   4
19 42    0.061    0.027    0.048  999.000    0.057    0.047    0.092  999.000    0.044    0.046    0.033    0.065   4
19 43    0.053    0.026    0.037  999.000    0.069    0.072    0.035  999.000    0.047    0.067    0.034    0.061   4
19 44    0.057    0.026    0.040  999.000    0.052    0.068    0.070  999.000    0.038    0.057    0.039    0.052   4
19 45    0.094    0.026    0.038  999.000    0.078    0.141    0.118  999.000    0.041    0.085    0.033    0.046   4
19 46    0.110    0.028    0.040  999.000    0.093    0.162    0.146  999.000    0.074    0.086    0.026    0.021   4
19 47    0.116    0.034    0.040  999.000    0.102    0.178    0.146  999.000    0.033    0.057    0.048    0.066   4
19 48    0.143    0.047    0.048  999.000    0.148    0.215    0.158  999.000    0.040    0.100    0.064    0.064   4
19 49    0.150    0.056    0.055  999.000    0.176    0.232    0.137  999.000    0.050    0.070    0.055    0.056   4
19 50    0.187    0.073    0.064  999.000    0.205    0.330    0.150  999.000    0.071    0.062    0.054    0.072   4
19 51    0.180    0.098    0.105  999.000    0.162    0.304    0.147  999.000    0.059    0.067    0.057    0.109   4
19 52    0.123    0.069    0.092  999.000    0.104    0.222    0.075  999.000    0.043    0.049    0.053    0.101   4
19 53    0.071    0.027    0.057  999.000    0.044    0.117    0.066  999.000    0.049    0.069    0.066    0.089   4
19 54    0.073    0.022    0.060  999.000    0.033    0.092    0.108  999.000    0.033    0.053    0.051    0.103   4
19 55    0.075    0.032    0.049  999.000    0.032    0.095    0.125  999.000    0.037    0.108    0.028    0.067   4
19 56    0.062    0.042    0.051  999.000    0.045    0.102    0.051  999.000    0.032    0.076    0.044    0.079   4
19 57    0.060    0.030    0.043  999.000    0.051    0.070    0.076  999.000    0.020    0.058    0.018    0.050   4
19 58    0.090    0.017    0.030  999.000    0.054    0.151    0.125  999.000    0.022    0.051    0.016    0.026   4
19 59    0.123    0.025    0.053  999.000    0.085    0.190    0.162  999.000    0.025    0.046    0.018    0.041   4
20 00    0.094    0.024    0.040  999.000    0.078    0.127    0.130  999.000    0.061    0.112    0.054    0.088   4
20 01    0.080    0.032    0.070  999.000    0.057    0.103    0.092  999.000    0.069    0.147    0.080    0.138   4
20 02    0.089    0.027    0.073  999.000    0.075    0.127    0.080  999.000    0.054    0.152    0.082    0.129   4
20 03    0.095    0.047    0.037  999.000    0.111    0.145    0.088  999.000    0.058    0.130    0.079    0.075   4
20 04    0.077    0.039    0.038  999.000    0.074    0.111    0.085  999.000    0.090    0.158    0.079    0.052   4
20 05    0.077    0.052    0.046  999.000    0.069    0.116    0.075  999.000    0.079    0.110    0.060    0.084   4
20 06    0.081    0.062    0.055  999.000    0.085    0.121    0.063  999.000    0.078    0.122    0.079    0.074   4
20 07    0.070    0.063    0.050  999.000    0.057    0.103    0.071  999.000    0.103    0.122    0.072    0.071   4
20 08    0.083    0.074    0.053  999.000    0.088    0.119    0.071  999.000    0.059    0.081    0.031    0.097   4
20 09    0.102    0.061    0.039  999.000    0.105    0.163    0.101  999.000    0.066    0.103    0.023    0.118   4
20 10    0.115    0.072    0.050  999.000    0.120    0.187    0.104  999.000    0.040    0.062    0.014    0.134   4
20 11    0.115    0.039    0.100  999.000    0.138    0.163    0.058  999.000    0.035    0.060    0.036    0.131   4
20 12    0.110    0.046    0.095  999.000    0.104    0.119    0.124  999.000    0.028    0.057    0.035    0.128   4
20 13    0.082    0.038    0.098  999.000    0.041    0.100    0.091  999.000    0.035    0.088    0.028    0.113   4
20 14    0.072    0.043    0.077  999.000    0.070    0.092    0.050  999.000    0.048    0.127    0.036    0.107   4
20 15    0.071    0.059    0.075  999.000    0.064    0.096    0.048  999.000    0.020    0.089    0.036    0.124   4
20 16    0.076    0.081    0.104  999.000    0.075    0.066    0.060  999.000    0.015    0.139    0.050    0.165   4
20 17    0.083    0.079    0.083  999.000    0.063    0.096    0.091  999.000    0.049    0.137    0.050    0.163   4
20 18    0.115    0.088    0.130  999.000    0.101    0.145    0.084  999.000    0.067    0.172    0.070    0.200   4
20 19    0.109    0.066    0.069  999.000    0.100    0.174    0.093  999.000    0.077    0.174    0.106    0.112   4
20 20    0.116    0.072    0.068  999.000    0.108    0.205    0.082  999.000    0.075    0.180    0.104    0.149   4
20 21    0.073    0.073    0.086  999.000    0.043    0.071    0.094  999.000    0.040    0.075    0.061    0.098   4
20 22    0.071    0.020    0.061  999.000    0.076    0.093    0.056  999.000    0.052    0.080    0.034    0.077   4
20 23    0.096    0.033    0.081  999.000    0.083    0.126    0.096  999.000    0.068    0.153    0.055    0.130   4
20 24    0.086    0.073    0.070  999.000    0.041    0.086    0.147  999.000    0.043    0.127    0.038    0.126   4
20 25    0.059    0.048    0.035  999.000    0.044    0.074    0.081  999.000    0.044    0.099    0.033    0.068   4
20 26    0.045    0.029    0.027  999.000    0.041    0.080    0.034  999.000    0.048    0.108    0.036    0.049   4
20 27    0.053    0.056    0.058  999.000    0.037    0.091    0.025  999.000    0.034    0.113    0.034    0.120   4
20 28    0.078    0.059    0.101  999.000    0.060    0.100    0.050  999.000    0.035    0.088    0.026    0.141   4
20 29    0.088    0.051    0.085  999.000    0.056    0.137    0.073  999.000    0.038    0.066    0.017    0.105   4
20 30    0.078    0.030    0.041  999.000    0.036    0.102    0.133  999.000    0.044    0.057    0.022    0.106   4
20 31    0.065    0.032    0.032  999.000    0.033    0.069    0.125  999.000    0.050    0.066    0.034    0.134   4
20 32    0.073    0.043    0.020  999.000    0.054    0.098    0.118  999.000    0.041    0.098    0.052    0.092   4
20 33    0.082    0.031    0.045  999.000    0.056    0.125    0.103  999.000    0.035    0.121    0.038    0.128   4
20 34    0.058    0.066    0.045  999.000    0.045    0.098    0.045  999.000    0.035    0.079    0.070    0.108   4
20 35    0.051    0.063    0.045  999.000    0.036    0.058    0.065  999.000    0.027    0.058    0.054    0.090   4
20 36    0.072    0.053    0.045  999.000    0.039    0.133    0.069  999.000    0.059    0.040    0.048    0.141   4
20 37    0.086    0.068    0.058  999.000    0.046    0.146    0.067  999.000    0.035    0.053    0.023    0.123   3
20 38    0.097    0.058    0.029  999.000    0.077    0.132    0.082  999.000    0.032    0.071    0.030    0.104   3
20 39    0.131    0.051    0.030  999.000    0.117    0.184    0.091  999.000    0.055    0.134    0.045    0.148   3
20 40    0.093    0.057    0.040  999.000    0.095    0.109    0.076  999.000    0.051    0.128    0.047    0.167   3
20 41    0.053    0.057    0.040  999.000    0.035    0.088    0.035  999.000    0.055    0.141    0.065    0.185   3
20 42    0.061    0.054    0.054  999.000    0.024    0.115    0.044  999.000    0.061    0.112    0.053    0.132   3
20 43    0.059    0.059    0.059  999.000    0.053    0.084    0.039  999.000    0.050    0.128    0.052    0.124   3
20 44    0.061    0.070    0.066  999.000    0.072    0.061    0.049  999.000    0.045    0.144    0.052    0.134   3
20 45    0.073    0.046    0.053  999.000    0.064    0.062    0.093  999.000    0.056    0.106    0.043    0.119   3
20 46    0.087    0.055    0.056  999.000    0.049    0.119    0.092  999.000    0.044    0.069    0.060    0.078   3
20 47    0.063    0.075    0.057  999.000    0.031    0.090    0.067  999.000    0.035    0.064    0.063    0.115   3
20 48    0.057    0.053    0.093  999.000    0.040    0.092    0.040  999.000    0.027    0.084    0.048    0.137   3
20 49    0.078    0.019    0.059  999.000    0.066    0.098    0.071  999.000    0.043    0.074    0.043    0.130   3
20 50    0.087    0.030    0.040  999.000    0.066    0.106    0.087  999.000    0.048    0.081    0.034    0.143   3
20 51    0.106    0.033    0.059  999.000    0.077    0.155    0.087  999.000    0.054    0.111    0.035    0.092   3
20 52    0.096    0.024    0.079  999.000    0.083    0.144    0.060  999.000    0.058    0.119    0.053    0.101   3
20 53    0.066    0.062    0.075  999.000    0.045    0.087    0.067  999.000    0.057    0.066    0.055    0.086   3
20 54    0.076    0.054    0.057  999.000    0.050    0.090    0.088  999.000    0.050    0.095    0.029    0.127   3
20 55    0.072    0.070    0.045  999.000    0.039    0.089    0.090  999.000    0.071    0.133    0.035    0.161   3
20 56    0.060    0.045    0.024  999.000    0.053    0.049    0.076  999.000    0.071    0.096    0.039    0.087   3
20 57    0.062    0.038    0.043  999.000    0.068    0.032    0.085  999.000    0.059    0.081    0.025    0.146   3
20 58    0.085    0.075    0.094  999.000    0.049    0.082    0.124  999.000    0.043    0.087    0.027    0.158   3
20 59    0.072    0.095    0.098  999.000    0.053    0.088    0.073  999.000    0.036    0.096    0.037    0.166   3
21 00    0.059    0.064    0.094  999.000    0.057    0.067    0.054  999.000    0.036    0.079    0.054    0.101   3
21 01    0.066    0.089    0.076  999.000    0.055    0.073    0.070  999.000    0.028    0.071    0.035    0.124   3
21 02    0.102    0.087    0.056  999.000    0.075    0.079    0.153  999.000    0.021    0.064    0.041    0.154   3
21 03    0.087    0.067    0.045  999.000    0.068    0.061    0.133  999.000    0.023    0.050    0.046    0.106   3
21 04    0.085    0.106    0.063  999.000    0.056    0.075    0.123  999.000    0.021    0.068    0.050    0.112   3
21 05    0.080    0.075    0.049  999.000    0.035    0.100    0.104  999.000    0.030    0.109    0.039    0.113   3
21 06    0.116    0.091    0.070  999.000    0.075    0.170    0.104  999.000    0.048    0.119    0.048    0.211   3
21 07    0.106    0.090    0.078  999.000    0.077    0.179    0.062  999.000    0.058    0.103    0.039    0.229   3
21 08    0.075    0.046    0.020  999.000    0.053    0.109    0.064  999.000    0.046    0.105    0.067    0.130   3
21 09    0.062    0.060    0.033  999.000    0.066    0.054    0.065  999.000    0.034    0.107    0.046    0.157   3
21 10    0.061    0.059    0.078  999.000    0.042    0.067    0.073  999.000    0.041    0.111    0.038    0.173   3
21 11    0.078    0.069    0.087  999.000    0.058    0.080    0.095  999.000    0.025    0.057    0.048    0.240   3
21 12    0.071    0.065    0.078  999.000    0.037    0.080    0.096  999.000    0.035    0.089    0.051    0.182   3
21 13    0.073    0.059    0.059  999.000    0.044    0.088    0.089  999.000    0.043    0.144    0.046    0.283   3
21 14    0.081    0.072    0.050  999.000    0.060    0.091    0.091  999.000    0.048    0.086    0.043    0.204   3
21 15    0.105    0.060    0.070  999.000    0.116    0.066    0.132  999.000    0.047    0.089    0.037    0.132   3
21 16    0.093    0.042    0.077  999.000    0.078    0.078    0.122  999.000    0.040    0.130    0.056    0.254   3
21 17    0.092    0.054    0.075  999.000    0.083    0.099    0.094  999.000    0.071    0.159    0.078    0.332   3
21 18    0.105    0.083    0.063  999.000    0.118    0.107    0.091  999.000    0.048    0.122    0.070    0.269   3
21 19    0.105    0.056    0.041  999.000    0.107    0.107    0.103  999.000    0.062    0.099    0.061    0.164   3
21 20    0.063    0.049    0.074  999.000    0.079    0.046    0.063  999.000    0.052    0.104    0.059    0.186   3
21 21    0.081    0.078    0.088  999.000    0.066    0.071    0.105  999.000    0.045    0.095    0.053    0.250   3
21 22    0.071    0.083    0.084  999.000    0.047    0.076    0.091  999.000    0.030    0.107    0.073    0.253   3
21 23    0.077    0.097    0.132  999.000    0.051    0.096    0.085  999.000    0.039    0.106    0.048    0.293   3
21 24    0.106    0.067    0.106  999.000    0.085    0.097    0.134  999.000    0.052    0.097    0.044    0.204   3
21 25    0.137    0.113    0.158  999.000    0.172    0.141    0.098  999.000    0.038    0.077    0.037    0.134   3
21 26    0.213    0.093    0.220  999.000    0.279    0.233    0.126  999.000    0.034    0.087    0.063    0.138   3
21 27    0.226    0.114    0.294  999.000    0.299    0.229    0.150  999.000    0.075    0.141    0.142    0.169   3
21 28    0.293    0.119    0.260  999.000    0.286    0.353    0.240  999.000    0.090    0.230    0.149    0.141   3
