HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
21 25    0.091    0.352    0.339  999.000    0.090    0.138    0.068    0.070    0.088    0.342    0.175    0.725   4
21 26    0.102    0.267    0.325  999.000    0.121    0.106    0.104    0.077    0.056    0.408    0.150    0.671   4
21 27    0.091    0.257    0.324  999.000    0.112    0.112    0.094    0.046    0.034    0.377    0.156    0.671   4
21 28    0.062    0.384    0.375  999.000    0.084    0.075    0.051    0.040    0.030    0.474    0.228    1.047   4
21 29    0.084    0.207    0.216  999.000    0.115    0.101    0.074    0.045    0.049    0.389    0.199    0.677   4
21 30    0.068    0.139    0.211  999.000    0.059    0.090    0.057    0.065    0.052    0.430    0.174    0.464   4
21 31    0.084    0.175    0.277  999.000    0.051    0.141    0.076    0.067    0.059    0.398    0.098    0.385   4
21 32    0.074    0.140    0.236  999.000    0.056    0.098    0.070    0.073    0.044    0.238    0.091    0.314   4
21 33    0.081    0.102    0.118  999.000    0.060    0.113    0.088    0.063    0.067    0.219    0.182    0.271   4
21 34    0.068    0.084    0.085  999.000    0.056    0.116    0.048    0.052    0.054    0.255    0.149    0.253   4
21 35    0.056    0.155    0.226  999.000    0.049    0.065    0.079    0.031    0.052    0.164    0.086    0.377   4
21 36    0.063    0.321    0.422  999.000    0.044    0.082    0.079    0.045    0.056    0.356    0.083    0.542   4
21 37    0.076    0.318    0.344  999.000    0.046    0.100    0.082    0.074    0.047    0.410    0.163    0.531   4
21 38    0.090    0.305    0.217  999.000    0.100    0.108    0.109    0.042    0.052    0.355    0.156    0.568   4
21 39    0.088    0.219    0.110  999.000    0.111    0.124    0.069    0.046    0.061    0.387    0.068    0.537   4
21 40    0.140    0.106    0.182  999.000    0.177    0.199    0.083    0.101    0.050    0.330    0.149    0.319   4
21 41    0.154    0.156    0.194  999.000    0.167    0.199    0.139    0.110    0.090    0.191    0.148    0.352   4
21 42    0.108    0.200    0.100  999.000    0.088    0.124    0.121    0.100    0.070    0.308    0.144    0.348   4
21 43    0.071    0.192    0.116  999.000    0.040    0.093    0.067    0.084    0.024    0.524    0.171    0.467   4
21 44    0.050    0.109    0.130  999.000    0.033    0.047    0.047    0.072    0.053    0.429    0.131    0.353   4
21 45    0.065    0.068    0.124  999.000    0.055    0.079    0.066    0.059    0.050    0.172    0.071    0.366   4
21 46    0.065    0.157    0.154  999.000    0.050    0.083    0.086    0.042    0.040    0.264    0.062    0.521   4
21 47    0.101    0.224    0.385  999.000    0.088    0.172    0.098    0.047    0.041    0.362    0.102    0.708   4
21 48    0.098    0.151    0.230  999.000    0.102    0.137    0.088    0.065    0.050    0.440    0.145    0.337   4
21 49    0.096    0.091    0.168  999.000    0.098    0.147    0.070    0.068    0.055    0.332    0.130    0.353   4
21 50    0.096    0.132    0.259  999.000    0.103    0.163    0.065    0.052    0.034    0.289    0.077    0.591   4
21 51    0.094    0.172    0.146  999.000    0.111    0.138    0.088    0.040    0.045    0.284    0.089    0.558   4
21 52    0.077    0.185    0.222  999.000    0.080    0.129    0.073    0.028    0.038    0.177    0.079    0.451   4
21 53    0.082    0.183    0.244  999.000    0.078    0.141    0.071    0.036    0.027    0.167    0.094    0.469   4
21 54    0.105    0.188    0.187  999.000    0.118    0.172    0.091    0.038    0.043    0.275    0.121    0.493   4
21 55    0.108    0.173    0.108  999.000    0.117    0.164    0.102    0.048    0.037    0.372    0.086    0.327   4
21 56    0.091    0.097    0.095  999.000    0.091    0.127    0.104    0.042    0.040    0.154    0.054    0.203   4
21 57    0.081    0.115    0.155  999.000    0.109    0.095    0.084    0.036    0.046    0.106    0.048    0.183   4
21 58    0.097    0.116    0.141  999.000    0.134    0.100    0.092    0.062    0.039    0.081    0.076    0.150   4
21 59    0.093    0.140    0.076  999.000    0.108    0.124    0.079    0.061    0.024    0.156    0.092    0.287   4
22 00    0.083    0.132    0.158  999.000    0.099    0.133    0.065    0.036    0.050    0.157    0.072    0.299   4
22 01    0.087    0.159    0.169  999.000    0.073    0.141    0.082    0.051    0.033    0.184    0.062    0.329   4
22 02    0.080    0.085    0.117  999.000    0.079    0.110    0.091    0.041    0.027    0.120    0.046    0.241   4
22 03    0.094    0.048    0.086  999.000    0.111    0.118    0.105    0.042    0.044    0.085    0.054    0.138   4
22 04    0.086    0.055    0.089  999.000    0.115    0.120    0.065    0.043    0.052    0.104    0.047    0.099   4
22 05    0.057    0.081    0.068  999.000    0.065    0.075    0.050    0.038    0.024    0.078    0.056    0.105   4
22 06    0.038    0.060    0.047  999.000    0.050    0.042    0.033    0.026    0.016    0.190    0.062    0.126   4
22 07    0.043    0.064    0.155  999.000    0.051    0.061    0.036    0.026    0.016    0.252    0.031    0.176   4
22 08    0.042    0.044    0.147  999.000    0.052    0.040    0.053    0.024    0.020    0.104    0.030    0.128   4
22 09    0.057    0.033    0.124  999.000    0.074    0.051    0.077    0.025    0.025    0.081    0.032    0.171   4
22 10    0.058    0.059    0.079  999.000    0.065    0.052    0.081    0.034    0.037    0.100    0.045    0.156   4
22 11    0.048    0.061    0.089  999.000    0.065    0.055    0.045    0.028    0.036    0.139    0.052    0.145   4
22 12    0.037    0.073    0.128  999.000    0.035    0.049    0.040    0.024    0.018    0.181    0.094    0.142   4
22 13    0.042    0.076    0.093  999.000    0.041    0.049    0.039    0.038    0.023    0.126    0.078    0.144   4
22 14    0.063    0.066    0.126  999.000    0.080    0.070    0.064    0.037    0.037    0.136    0.042    0.210   4
22 15    0.069    0.074    0.111  999.000    0.061    0.086    0.085    0.044    0.044    0.097    0.040    0.205   4
22 16    0.045    0.088    0.157  999.000    0.049    0.084    0.028    0.020    0.051    0.072    0.041    0.197   4
22 17    0.051    0.073    0.184  999.000    0.046    0.088    0.030    0.042    0.034    0.211    0.103    0.358   4
22 18    0.058    0.074    0.167  999.000    0.047    0.101    0.034    0.049    0.026    0.232    0.106    0.175   4
22 19    0.055    0.078    0.098  999.000    0.052    0.096    0.045    0.025    0.021    0.249    0.077    0.110   4
22 20    0.047    0.079    0.091  999.000    0.042    0.074    0.048    0.024    0.025    0.104    0.085    0.185   4
22 21    0.045    0.096    0.102  999.000    0.039    0.054    0.047    0.041    0.032    0.195    0.066    0.235   4
22 22    0.049    0.095    0.123  999.000    0.039    0.050    0.053    0.055    0.030    0.152    0.061    0.243   4
22 23    0.062    0.117    0.144  999.000    0.075    0.071    0.028    0.072    0.021    0.329    0.061    0.361   4
22 24    0.052    0.113    0.155  999.000    0.058    0.061    0.050    0.040    0.025    0.160    0.055    0.187   4
22 25    0.055    0.167    0.222  999.000    0.038    0.067    0.083    0.032    0.044    0.125    0.107    0.319   4
22 26    0.078    0.265    0.313  999.000    0.063    0.097    0.122    0.028    0.037    0.243    0.114    0.568   4
22 27    0.097    0.158    0.261  999.000    0.117    0.129    0.095    0.047    0.026    0.176    0.099    0.368   4
22 28    0.073    0.258    0.319  999.000    0.070    0.087    0.066    0.071    0.043    0.193    0.173    0.685   4
22 29    0.071    0.282    0.374  999.000    0.084    0.103    0.054    0.042    0.046    0.202    0.151    0.496   4
22 30    0.072    0.165    0.231  999.000    0.075    0.135    0.050    0.028    0.041    0.269    0.109    0.310   4
22 31    0.081    0.118    0.205  999.000    0.048    0.157    0.085    0.036    0.031    0.347    0.055    0.243   4
22 32    0.077    0.110    0.192  999.000    0.040    0.114    0.111    0.043    0.026    0.173    0.057    0.260   4
22 33    0.068    0.108    0.163  999.000    0.068    0.088    0.069    0.047    0.033    0.214    0.042    0.253   4
22 34    0.068    0.128    0.137  999.000    0.068    0.105    0.053    0.045    0.040    0.169    0.058    0.317   4
22 35    0.130    0.184    0.300  999.000    0.133    0.226    0.103    0.057    0.050    0.243    0.113    0.380   4
22 36    0.200    0.182    0.253  999.000    0.212    0.343    0.149    0.098    0.062    0.302    0.153    0.333   4
22 37    0.097    0.208    0.294  999.000    0.116    0.145    0.074    0.054    0.030    0.197    0.109    0.385   4
22 38    0.111    0.242    0.267  999.000    0.110    0.151    0.111    0.071    0.022    0.105    0.113    0.406   4
22 39    0.207    0.185    0.170  999.000    0.218    0.289    0.202    0.120    0.040    0.115    0.106    0.312   4
22 40    0.312    0.141    0.138  999.000    0.357    0.440    0.285    0.166    0.042    0.118    0.100    0.272   4
22 41    0.307    0.169    0.112  999.000    0.376    0.430    0.267    0.155    0.052    0.234    0.094    0.422   4
22 42    0.185    0.210    0.226  999.000    0.219    0.270    0.147    0.104    0.034    0.324    0.135    0.405   4
22 43    0.128    0.117    0.154  999.000    0.151    0.244    0.139    0.071    0.035    0.397    0.092    0.272   5
22 44    0.131    0.073    0.164  999.000    0.145    0.231    0.157    0.078    0.042    0.378    0.116    0.424   5
22 45    0.138    0.110    0.196  999.000    0.155    0.177    0.159    0.118    0.081    0.353    0.174    0.459   5
22 46    0.145    0.165    0.225  999.000    0.169    0.223    0.164    0.109    0.062    0.316    0.141    0.468   5
22 47    0.112    0.229    0.346  999.000    0.144    0.158    0.127    0.070    0.063    0.366    0.074    0.503   5
22 48    0.128    0.230    0.438  999.000    0.184    0.210    0.128    0.063    0.055    0.401    0.115    0.715   5
22 49    0.146    0.283    0.415  999.000    0.201    0.258    0.142    0.084    0.042    0.487    0.176    0.967   5
22 50    0.095    0.223    0.380  999.000    0.109    0.145    0.104    0.066    0.052    0.386    0.151    0.679   5
22 51    0.098    0.201    0.390  999.000    0.141    0.140    0.096    0.064    0.050    0.289    0.157    0.724   5
22 52    0.079    0.284    0.317  999.000    0.092    0.128    0.087    0.055    0.035    0.358    0.078    1.076   5
22 53    0.075    0.278    0.489  999.000    0.106    0.108    0.067    0.063    0.032    0.386    0.068    1.001   5
22 54    0.160    0.272    0.524  999.000    0.251    0.211    0.178    0.110    0.048    0.268    0.141    0.597   5
22 55    0.159    0.160    0.251  999.000    0.217    0.271    0.164    0.065    0.079    0.391    0.271    0.578   5
22 56    0.092    0.204    0.268  999.000    0.089    0.178    0.094    0.036    0.065    0.239    0.189    0.409   5
22 57    0.077    0.151    0.218  999.000    0.044    0.141    0.072    0.051    0.079    0.281    0.155    0.205   5
22 58    0.079    0.141    0.167  999.000    0.059    0.118    0.051    0.077    0.089    0.227    0.130    0.324   5
22 59    0.074    0.166    0.259  999.000    0.088    0.138    0.065    0.038    0.039    0.208    0.062    0.359   5
23 00    0.104    0.263    0.217  999.000    0.120    0.184    0.127    0.033    0.053    0.610    0.102    0.566   5
23 01    0.087    0.189    0.233  999.000    0.099    0.141    0.061    0.044    0.089    0.591    0.181    0.509   5
23 02    0.092    0.159    0.320  999.000    0.109    0.142    0.074    0.058    0.075    0.510    0.141    0.574   5
23 03    0.170    0.191    0.303  999.000    0.208    0.285    0.176    0.125    0.053    0.335    0.159    0.638   5
23 04    0.126    0.143    0.160  999.000    0.144    0.200    0.142    0.102    0.040    0.254    0.111    0.435   5
23 05    0.095    0.168    0.208  999.000    0.123    0.131    0.107    0.066    0.048    0.179    0.148    0.473   5
23 06    0.067    0.251    0.380  999.000    0.107    0.102    0.051    0.042    0.035    0.164    0.162    0.381   5
23 07    0.086    0.246    0.321  999.000    0.147    0.123    0.060    0.062    0.037    0.280    0.160    0.596   5
23 08    0.098    0.224    0.304  999.000    0.144    0.152    0.087    0.064    0.045    0.437    0.102    0.594   5
23 09    0.102    0.150    0.325  999.000    0.140    0.163    0.101    0.054    0.050    0.281    0.091    0.462   5
23 10    0.124    0.207    0.387  999.000    0.164    0.223    0.133    0.056    0.046    0.388    0.118    0.642   5
23 11    0.109    0.435    0.657  999.000    0.139    0.184    0.112    0.054    0.057    0.607    0.134    0.901   5
23 12    0.086    0.519    0.682  999.000    0.126    0.104    0.073    0.081    0.044    0.621    0.300    0.882   5
23 13    0.088    0.379    0.578  999.000    0.133    0.107    0.085    0.072    0.041    0.449    0.262    0.835   5
23 14    0.083    0.461    0.788  999.000    0.117    0.089    0.085    0.074    0.052    0.503    0.271    0.806   5
23 15    0.068    0.343    0.574  999.000    0.103    0.064    0.059    0.067    0.045    0.469    0.216    0.693   5
23 16    0.109    0.248    0.373  999.000    0.162    0.156    0.113    0.071    0.041    0.247    0.075    0.407   5
23 17    0.208    0.272    0.384  999.000    0.232    0.246    0.268    0.223    0.071    0.333    0.122    0.633   5
23 18    0.413    0.148    0.269  999.000    0.493    0.456    0.503    0.411    0.204    0.479    0.323    0.422   5
23 19    0.478    0.159    0.404  999.000    0.564    0.663    0.578    0.405    0.178    0.567    0.382    0.492   5
23 20    0.566    0.266    0.657  999.000    0.697    0.956    0.655    0.369    0.152    0.427    0.450    0.543   5
23 21    0.559    0.193    0.554  999.000    0.782    0.927    0.567    0.410    0.107    0.481    0.472    0.501   5
23 22    0.368    0.191    0.322  999.000    0.538    0.621    0.382    0.220    0.078    0.441    0.264    0.849   5
23 23    0.228    0.153    0.307  999.000    0.319    0.389    0.302    0.072    0.061    0.273    0.123    0.409   5
23 24    0.169    0.097    0.187  999.000    0.227    0.277    0.173    0.072    0.095    0.189    0.231    0.283   5
23 25    0.111    0.109    0.336  999.000    0.153    0.184    0.090    0.081    0.049    0.154    0.174    0.417   5
23 26    0.096    0.144    0.439  999.000    0.149    0.147    0.100    0.050    0.032    0.332    0.220    0.690   5
23 27    0.093    0.218    0.451  999.000    0.125    0.154    0.089    0.054    0.042    0.312    0.225    0.486   5
23 28    0.111    0.324    0.761  999.000    0.179    0.208    0.062    0.070    0.038    0.308    0.245    0.672   5
23 29    0.134    0.301    0.900  999.000    0.229    0.240    0.060    0.092    0.049    0.438    0.254    0.733   5
23 30    0.194    0.362    0.867  999.000    0.293    0.303    0.144    0.169    0.062    0.381    0.333    0.564   5
23 31    0.247    0.361    0.862  999.000    0.343    0.440    0.258    0.119    0.074    0.429    0.408    0.579   5
23 32    0.215    0.340    0.869  999.000    0.304    0.411    0.223    0.104    0.035    0.401    0.229    0.406   5
23 33    0.180    0.270    0.661  999.000    0.294    0.355    0.151    0.065    0.034    0.271    0.173    0.651   5
23 34    0.128    0.228    0.539  999.000    0.208    0.199    0.074    0.046    0.112    0.422    0.305    0.756   5
23 35    0.083    0.226    0.527  999.000    0.152    0.109    0.045    0.046    0.062    0.328    0.170    0.703   5
23 36    0.141    0.248    0.838  999.000    0.179    0.182    0.112    0.122    0.112    0.489    0.287    0.610   5
23 37    0.197    0.349    0.742  999.000    0.274    0.273    0.171    0.179    0.089    0.374    0.287    0.726   5
23 38    0.219    0.186    0.332  999.000    0.320    0.334    0.215    0.178    0.049    0.171    0.179    0.643   5
23 39    0.220    0.217    0.284  999.000    0.265    0.369    0.234    0.166    0.068    0.301    0.169    0.523   5
23 40    0.188    0.291    0.358  999.000    0.227    0.325    0.180    0.131    0.079    0.340    0.133    0.929   5
23 41    0.144    0.210    0.289  999.000    0.171    0.271    0.128    0.096    0.053    0.295    0.135    0.390   5
23 42    0.102    0.231    0.414  999.000    0.110    0.178    0.089    0.080    0.053    0.488    0.095    0.793   5
23 43    0.096    0.105    0.419  999.000    0.115    0.147    0.078    0.087    0.054    0.345    0.099    0.536   5
23 44    0.141    0.187    0.354  999.000    0.184    0.260    0.127    0.073    0.059    0.470    0.123    0.604   5
23 45    0.104    0.267    0.517  999.000    0.103    0.173    0.082    0.053    0.110    0.630    0.125    0.799   5
23 46    0.093    0.284    0.431  999.000    0.095    0.143    0.064    0.070    0.096    0.567    0.109    0.794   5
23 47    0.093    0.225    0.210  999.000    0.076    0.102    0.055    0.125    0.108    0.244    0.271    0.666   5
23 48    0.109    0.199    0.330  999.000    0.101    0.160    0.086    0.121    0.075    0.157    0.226    0.596   5
23 49    0.116    0.254    0.603  999.000    0.098    0.189    0.123    0.116    0.054    0.323    0.246    0.855   5
23 50    0.166    0.306    0.720  999.000    0.217    0.253    0.182    0.125    0.053    0.382    0.170    0.875   5
23 51    0.195    0.191    0.359  999.000    0.285    0.351    0.177    0.108    0.055    0.293    0.114    0.594   5
23 52    0.134    0.183    0.319  999.000    0.158    0.241    0.117    0.098    0.054    0.203    0.096    0.492   5
23 53    0.072    0.162    0.202  999.000    0.095    0.104    0.055    0.072    0.036    0.122    0.089    0.344   5
23 54    0.064    0.125    0.152  999.000    0.070    0.087    0.074    0.048    0.042    0.088    0.067    0.196   5
23 55    0.091    0.069    0.087  999.000    0.102    0.130    0.080    0.078    0.063    0.186    0.063    0.164   5
23 56    0.051    0.072    0.195  999.000    0.041    0.065    0.050    0.052    0.049    0.264    0.045    0.469   5
23 57    0.074    0.088    0.373  999.000    0.061    0.119    0.100    0.044    0.044    0.186    0.083    0.450   5
23 58    0.111    0.122    0.311  999.000    0.152    0.139    0.139    0.101    0.026    0.123    0.083    0.429   5
23 59    0.132    0.103    0.118  999.000    0.200    0.156    0.161    0.108    0.034    0.123    0.052    0.212   5
