HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
21 29    0.060    0.040    0.032  999.000  999.000    0.065    0.056  999.000    0.056    0.079    0.036    0.073   2
21 30    0.055    0.056    0.030  999.000  999.000    0.050    0.059  999.000    0.030    0.087    0.032    0.062   2
21 31    0.077    0.042    0.044  999.000  999.000    0.091    0.064  999.000    0.049    0.083    0.036    0.056   2
21 32    0.098    0.028    0.036  999.000  999.000    0.125    0.071  999.000    0.034    0.073    0.054    0.057   2
21 33    0.091    0.036    0.030  999.000  999.000    0.122    0.059  999.000    0.044    0.085    0.042    0.074   2
21 34    0.104    0.047    0.048  999.000  999.000    0.144    0.065  999.000    0.048    0.046    0.037    0.025   2
21 35    0.095    0.042    0.054  999.000  999.000    0.112    0.078  999.000    0.045    0.057    0.040    0.056   2
21 36    0.112    0.049    0.056  999.000  999.000    0.154    0.070  999.000    0.052    0.101    0.045    0.110   2
21 37    0.102    0.043    0.032  999.000  999.000    0.131    0.074  999.000    0.077    0.070    0.053    0.065   2
21 38    0.095    0.048    0.032  999.000  999.000    0.115    0.076  999.000    0.067    0.097    0.055    0.059   2
21 39    0.127    0.071    0.036  999.000  999.000    0.099    0.156  999.000    0.049    0.077    0.055    0.046   2
21 40    0.092    0.058    0.043  999.000  999.000    0.076    0.108  999.000    0.076    0.043    0.047    0.041   2
21 41    0.084    0.067    0.043  999.000  999.000    0.053    0.116  999.000    0.093    0.076    0.033    0.035   2
21 42    0.053    0.068    0.023  999.000  999.000    0.054    0.051  999.000    0.055    0.040    0.037    0.068   2
21 43    0.088    0.074    0.048  999.000  999.000    0.106    0.069  999.000    0.049    0.082    0.051    0.086   2
21 44    0.099    0.077    0.070  999.000  999.000    0.145    0.054  999.000    0.063    0.090    0.045    0.063   2
21 45    0.072    0.037    0.060  999.000  999.000    0.084    0.060  999.000    0.038    0.068    0.039    0.020   2
21 46    0.081    0.070    0.024  999.000  999.000    0.080    0.081  999.000    0.043    0.099    0.031    0.054   2
21 47    0.099    0.070    0.032  999.000  999.000    0.098    0.101  999.000    0.033    0.048    0.039    0.068   2
21 48    0.058    0.080    0.041  999.000  999.000    0.040    0.075  999.000    0.035    0.056    0.067    0.082   2
21 49    0.081    0.070    0.039  999.000  999.000    0.063    0.100  999.000    0.041    0.066    0.039    0.048   2
21 50    0.086    0.048    0.044  999.000  999.000    0.097    0.074  999.000    0.029    0.053    0.015    0.042   2
21 51    0.088    0.045    0.037  999.000  999.000    0.117    0.058  999.000    0.015    0.043    0.022    0.037   2
21 52    0.079    0.035    0.024  999.000  999.000    0.073    0.085  999.000    0.016    0.064    0.033    0.046   2
21 53    0.047    0.035    0.036  999.000  999.000    0.040    0.054  999.000    0.017    0.061    0.033    0.074   2
21 54    0.057    0.050    0.060  999.000  999.000    0.057    0.057  999.000    0.033    0.041    0.026    0.059   2
21 55    0.057    0.049    0.048  999.000  999.000    0.053    0.060  999.000    0.026    0.037    0.021    0.057   2
21 56    0.050    0.056    0.046  999.000  999.000    0.070    0.030  999.000    0.020    0.047    0.031    0.087   2
21 57    0.047    0.054    0.031  999.000  999.000    0.059    0.035  999.000    0.031    0.073    0.036    0.085   2
21 58    0.067    0.065    0.028  999.000  999.000    0.101    0.033  999.000    0.049    0.079    0.039    0.078   2
21 59    0.055    0.077    0.050  999.000  999.000    0.082    0.028  999.000    0.045    0.101    0.044    0.039   2
22 00    0.080    0.041    0.055  999.000  999.000    0.099    0.061  999.000    0.037    0.106    0.066    0.043   2
22 01    0.089    0.027    0.062  999.000  999.000    0.106    0.073  999.000    0.027    0.106    0.072    0.047   2
22 02    0.088    0.035    0.048  999.000  999.000    0.121    0.055  999.000    0.032    0.068    0.048    0.034   2
22 03    0.074    0.036    0.055  999.000  999.000    0.093    0.054  999.000    0.030    0.026    0.032    0.036   2
22 04    0.108    0.061    0.035  999.000  999.000    0.134    0.083  999.000    0.022    0.043    0.024    0.059   2
22 05    0.120    0.052    0.040  999.000  999.000    0.109    0.131  999.000    0.024    0.060    0.041    0.073   2
22 06    0.061    0.039    0.040  999.000  999.000    0.033    0.089  999.000    0.029    0.054    0.030    0.072   2
22 07    0.067    0.055    0.035  999.000  999.000    0.071    0.062  999.000    0.038    0.042    0.028    0.076   2
22 08    0.081    0.072    0.031  999.000  999.000    0.103    0.059  999.000    0.041    0.046    0.036    0.073   2
22 09    0.067    0.051    0.030  999.000  999.000    0.070    0.064  999.000    0.025    0.040    0.023    0.094   2
22 10    0.071    0.039    0.040  999.000  999.000    0.083    0.060  999.000    0.023    0.023    0.023    0.072   2
22 11    0.063    0.021    0.059  999.000  999.000    0.076    0.050  999.000    0.020    0.027    0.018    0.041   2
22 12    0.037    0.024    0.053  999.000  999.000    0.047    0.026  999.000    0.027    0.058    0.024    0.062   2
22 13    0.077    0.030    0.047  999.000  999.000    0.111    0.042  999.000    0.049    0.071    0.035    0.084   2
22 14    0.067    0.027    0.030  999.000  999.000    0.091    0.044  999.000    0.035    0.055    0.033    0.061   2
22 15    0.112    0.048    0.034  999.000  999.000    0.151    0.073  999.000    0.040    0.048    0.064    0.071   2
22 16    0.095    0.045    0.033  999.000  999.000    0.114    0.075  999.000    0.021    0.032    0.073    0.052   2
22 17    0.056    0.046    0.032  999.000  999.000    0.067    0.045  999.000    0.027    0.047    0.059    0.045   2
22 18    0.073    0.048    0.045  999.000  999.000    0.100    0.046  999.000    0.039    0.073    0.050    0.047   2
22 19    0.063    0.047    0.067  999.000  999.000    0.087    0.039  999.000    0.038    0.068    0.033    0.058   2
22 20    0.066    0.044    0.096  999.000  999.000    0.081    0.050  999.000    0.024    0.034    0.051    0.086   2
22 21    0.119    0.063    0.127  999.000  999.000    0.140    0.097  999.000    0.028    0.061    0.079    0.148   2
22 22    0.105    0.081    0.142  999.000  999.000    0.114    0.096  999.000    0.042    0.160    0.077    0.236   2
22 23    0.099    0.111    0.127  999.000  999.000    0.129    0.070  999.000    0.060    0.255    0.089    0.283   2
22 24    0.053    0.060    0.066  999.000  999.000    0.075    0.031  999.000    0.031    0.127    0.037    0.136   2
22 25    0.072    0.035    0.052  999.000  999.000    0.101    0.043  999.000    0.034    0.083    0.036    0.078   2
22 26    0.106    0.042    0.070  999.000  999.000    0.131    0.081  999.000    0.048    0.090    0.049    0.115   2
22 27    0.103    0.042    0.067  999.000  999.000    0.128    0.078  999.000    0.044    0.064    0.028    0.092   2
22 28    0.051    0.058    0.062  999.000  999.000    0.062    0.040  999.000    0.027    0.096    0.047    0.099   2
22 29    0.052    0.077    0.044  999.000  999.000    0.057    0.046  999.000    0.079    0.137    0.061    0.042   2
22 30    0.088    0.051    0.057  999.000  999.000    0.133    0.043  999.000    0.058    0.141    0.052    0.063   2
22 31    0.070    0.036    0.039  999.000  999.000    0.086    0.054  999.000    0.032    0.161    0.062    0.070   2
22 32    0.074    0.036    0.041  999.000  999.000    0.096    0.053  999.000    0.026    0.128    0.062    0.085   2
22 33    0.064    0.043    0.084  999.000  999.000    0.075    0.052  999.000    0.042    0.115    0.044    0.057   2
22 34    0.051    0.067    0.066  999.000  999.000    0.061    0.042  999.000    0.040    0.086    0.021    0.067   2
22 35    0.084    0.052    0.049  999.000  999.000    0.122    0.046  999.000    0.023    0.052    0.018    0.061   2
22 36    0.077    0.039    0.021  999.000  999.000    0.096    0.058  999.000    0.024    0.072    0.017    0.057   2
22 37    0.065    0.061    0.025  999.000  999.000    0.071    0.060  999.000    0.030    0.074    0.010    0.068   2
22 38    0.061    0.060    0.024  999.000  999.000    0.064    0.058  999.000    0.027    0.075    0.011    0.071   2
22 39    0.075    0.058    0.051  999.000  999.000    0.085    0.065  999.000    0.031    0.067    0.011    0.066   2
22 40    0.064    0.042    0.078  999.000  999.000    0.074    0.054  999.000    0.029    0.075    0.021    0.112   2
22 41    0.063    0.062    0.046  999.000  999.000    0.079    0.047  999.000    0.027    0.091    0.047    0.121   2
22 42    0.051    0.063    0.046  999.000  999.000    0.058    0.044  999.000    0.028    0.050    0.023    0.083   2
22 43    0.055    0.072    0.088  999.000  999.000    0.073    0.051  999.000    0.041    0.093    0.030    0.069   3
22 44    0.044    0.096    0.091  999.000  999.000    0.055    0.034  999.000    0.042    0.104    0.024    0.055   3
22 45    0.042    0.068    0.038  999.000  999.000    0.069    0.025  999.000    0.032    0.069    0.015    0.088   3
22 46    0.051    0.067    0.052  999.000  999.000    0.091    0.034  999.000    0.029    0.064    0.028    0.077   3
22 47    0.041    0.048    0.043  999.000  999.000    0.065    0.034  999.000    0.024    0.026    0.031    0.034   3
22 48    0.055    0.065    0.055  999.000  999.000    0.101    0.045  999.000    0.020    0.035    0.026    0.027   3
22 49    0.058    0.046    0.050  999.000  999.000    0.084    0.054  999.000    0.037    0.036    0.033    0.026   3
22 50    0.067    0.038    0.046  999.000  999.000    0.093    0.056  999.000    0.050    0.064    0.038    0.041   3
22 51    0.067    0.030    0.055  999.000  999.000    0.103    0.050  999.000    0.048    0.062    0.024    0.038   3
22 52    0.050    0.028    0.037  999.000  999.000    0.071    0.038  999.000    0.040    0.030    0.014    0.034   3
22 53    0.053    0.052    0.030  999.000  999.000    0.070    0.052  999.000    0.038    0.053    0.016    0.026   3
22 54    0.067    0.095    0.024  999.000  999.000    0.105    0.062  999.000    0.035    0.048    0.021    0.035   3
22 55    0.056    0.065    0.030  999.000  999.000    0.080    0.035  999.000    0.053    0.081    0.041    0.048   3
22 56    0.047    0.062    0.020  999.000  999.000    0.088    0.026  999.000    0.028    0.078    0.033    0.041   3
22 57    0.046    0.044    0.021  999.000  999.000    0.084    0.036  999.000    0.017    0.029    0.019    0.040   3
22 58    0.045    0.057    0.033  999.000  999.000    0.070    0.051  999.000    0.014    0.049    0.025    0.045   3
22 59    0.067    0.042    0.038  999.000  999.000    0.109    0.052  999.000    0.038    0.088    0.039    0.037   3
23 00    0.059    0.028    0.035  999.000  999.000    0.085    0.045  999.000    0.046    0.095    0.051    0.035   3
23 01    0.037    0.039    0.040  999.000  999.000    0.047    0.031  999.000    0.033    0.077    0.042    0.036   3
23 02    0.045    0.074    0.029  999.000  999.000    0.080    0.033  999.000    0.023    0.069    0.031    0.051   3
23 03    0.055    0.070    0.038  999.000  999.000    0.081    0.030  999.000    0.053    0.061    0.019    0.051   3
23 04    0.044    0.058    0.039  999.000  999.000    0.073    0.032  999.000    0.027    0.071    0.027    0.026   3
23 05    0.050    0.043    0.031  999.000  999.000    0.094    0.029  999.000    0.028    0.070    0.032    0.036   3
23 06    0.041    0.055    0.058  999.000  999.000    0.061    0.037  999.000    0.025    0.064    0.023    0.070   3
23 07    0.037    0.038    0.031  999.000  999.000    0.036    0.038  999.000    0.036    0.017    0.027    0.069   3
23 08    0.048    0.041    0.018  999.000  999.000    0.059    0.051  999.000    0.033    0.027    0.026    0.053   3
23 09    0.041    0.042    0.037  999.000  999.000    0.041    0.061  999.000    0.021    0.042    0.025    0.027   3
23 10    0.043    0.041    0.036  999.000  999.000    0.061    0.043  999.000    0.025    0.067    0.032    0.046   3
23 11    0.055    0.033    0.048  999.000  999.000    0.080    0.038  999.000    0.046    0.032    0.017    0.063   3
23 12    0.051    0.020    0.039  999.000  999.000    0.087    0.032  999.000    0.034    0.053    0.030    0.054   3
23 13    0.063    0.034    0.030  999.000  999.000    0.098    0.057  999.000    0.033    0.085    0.039    0.037   3
23 14    0.070    0.066    0.030  999.000  999.000    0.091    0.076  999.000    0.043    0.081    0.031    0.051   3
23 15    0.064    0.078    0.032  999.000  999.000    0.103    0.051  999.000    0.038    0.067    0.018    0.055   3
23 16    0.060    0.060    0.053  999.000  999.000    0.083    0.065  999.000    0.031    0.083    0.020    0.061   3
23 17    0.030    0.040    0.054  999.000  999.000    0.032    0.042  999.000    0.015    0.084    0.019    0.068   3
23 18    0.061    0.046    0.045  999.000  999.000    0.092    0.060  999.000    0.030    0.102    0.022    0.041   3
23 19    0.062    0.069    0.029  999.000  999.000    0.104    0.038  999.000    0.043    0.080    0.031    0.055   3
23 20    0.054    0.038    0.029  999.000  999.000    0.062    0.075  999.000    0.027    0.056    0.035    0.053   3
23 21    0.065    0.036    0.027  999.000  999.000    0.074    0.081  999.000    0.041    0.091    0.025    0.057   3
23 22    0.039    0.044    0.031  999.000  999.000    0.057    0.031  999.000    0.029    0.056    0.017    0.066   3
23 23    0.050    0.071    0.028  999.000  999.000    0.089    0.041  999.000    0.019    0.030    0.028    0.058   3
23 24    0.037    0.074    0.042  999.000  999.000    0.055    0.034  999.000    0.021    0.025    0.031    0.045   3
23 25    0.062    0.061    0.040  999.000  999.000    0.092    0.071  999.000    0.024    0.039    0.034    0.020   3
23 26    0.046    0.068    0.024  999.000  999.000    0.066    0.057  999.000    0.015    0.025    0.035    0.055   3
23 27    0.028    0.052    0.034  999.000  999.000    0.036    0.035  999.000    0.013    0.022    0.015    0.060   3
23 28    0.037    0.048    0.039  999.000  999.000    0.056    0.030  999.000    0.026    0.050    0.018    0.034   3
23 29    0.048    0.044    0.049  999.000  999.000    0.067    0.052  999.000    0.024    0.070    0.017    0.033   3
23 30    0.038    0.043    0.054  999.000  999.000    0.041    0.057  999.000    0.015    0.043    0.017    0.036   3
23 31    0.040    0.054    0.041  999.000  999.000    0.025    0.075  999.000    0.021    0.126    0.036    0.053   3
23 32    0.062    0.032    0.037  999.000  999.000    0.068    0.094  999.000    0.025    0.114    0.045    0.026   3
23 33    0.063    0.027    0.041  999.000  999.000    0.117    0.060  999.000    0.012    0.076    0.041    0.041   3
23 34    0.036    0.043    0.029  999.000  999.000    0.057    0.022  999.000    0.030    0.098    0.041    0.062   3
23 35    0.042    0.069    0.032  999.000  999.000    0.042    0.041  999.000    0.042    0.058    0.030    0.050   3
23 36    0.048    0.091    0.039  999.000  999.000    0.056    0.049  999.000    0.038    0.044    0.024    0.058   3
23 37    0.036    0.064    0.021  999.000  999.000    0.045    0.033  999.000    0.030    0.059    0.022    0.054   3
23 38    0.036    0.077    0.030  999.000  999.000    0.055    0.029  999.000    0.025    0.114    0.026    0.073   3
23 39    0.040    0.056    0.030  999.000  999.000    0.061    0.028  999.000    0.031    0.165    0.024    0.057   3
23 40    0.038    0.056    0.022  999.000  999.000    0.066    0.029  999.000    0.020    0.071    0.024    0.092   3
23 41    0.043    0.068    0.057  999.000  999.000    0.059    0.052  999.000    0.018    0.066    0.027    0.082   3
23 42    0.034    0.085    0.054  999.000  999.000    0.041    0.051  999.000    0.011    0.039    0.041    0.104   3
23 43    0.034    0.082    0.036  999.000  999.000    0.046    0.038  999.000    0.017    0.031    0.031    0.085   3
23 44    0.035    0.077    0.045  999.000  999.000    0.029    0.056  999.000    0.021    0.023    0.030    0.090   3
23 45    0.051    0.063    0.064  999.000  999.000    0.043    0.087  999.000    0.024    0.055    0.021    0.071   3
23 46    0.056    0.049    0.079  999.000  999.000    0.058    0.083  999.000    0.026    0.118    0.019    0.061   3
23 47    0.049    0.057    0.040  999.000  999.000    0.056    0.062  999.000    0.028    0.128    0.016    0.053   3
23 48    0.037    0.067    0.033  999.000  999.000    0.057    0.033  999.000    0.022    0.051    0.026    0.054   3
23 49    0.034    0.043    0.040  999.000  999.000    0.047    0.029  999.000    0.027    0.048    0.033    0.045   3
23 50    0.028    0.034    0.059  999.000  999.000    0.036    0.030  999.000    0.018    0.078    0.023    0.032   3
23 51    0.039    0.055    0.065  999.000  999.000    0.048    0.047  999.000    0.023    0.113    0.036    0.071   3
23 52    0.053    0.072    0.078  999.000  999.000    0.076    0.062  999.000    0.022    0.131    0.024    0.110   3
23 53    0.049    0.067    0.051  999.000  999.000    0.071    0.057  999.000    0.020    0.184    0.020    0.111   3
23 54    0.070    0.037    0.033  999.000  999.000    0.110    0.049  999.000    0.050    0.105    0.033    0.061   3
23 55    0.047    0.024    0.030  999.000  999.000    0.059    0.056  999.000    0.027    0.057    0.041    0.090   3
23 56    0.039    0.028    0.040  999.000  999.000    0.064    0.028  999.000    0.023    0.043    0.036    0.070   3
23 57    0.041    0.039    0.082  999.000  999.000    0.036    0.031  999.000    0.057    0.043    0.020    0.055   3
23 58    0.034    0.035    0.101  999.000  999.000    0.036    0.032  999.000    0.033    0.032    0.018    0.071   3
23 59    0.031    0.028    0.081  999.000  999.000    0.025    0.026  999.000    0.043    0.066    0.020    0.067   3
